candidate_source,existing_record_id,candidate_pages,existing_pages,candidate_text_sha256,existing_text_sha256,candidate_text_chars,existing_text_chars,text_similarity,result,replacement_candidate,candidate_error,existing_error
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（上海）物理高考真题/2021年高考物理试卷（上海）（空白卷）.pdf,deekur-物理-2021-053,5,4,7719b73c0a0d7ac9aceec9397d82b20b468f5d464d1ed5818a7fa206e987b886,9c6aba509712cdff9439508167b7f7b952c840ee558c31b8a7d68cdf8f9041fa,2104,2820,0.460,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（上海）物理高考真题/2022年高考物理试卷（上海）（空白卷）.pdf,deekur-物理-2022-070,6,7,906c5fee9043777ec6f37e377f86a436c01d99eb87431f26fae123b6b5fdba91,dce36e7308a2f9a12aed8cd426fac97e38492e9074373c9d1b022fa7098c52da,2545,4966,0.388,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（上海）物理高考真题/2024年高考物理试卷（上海）（回忆版）（空白卷）.pdf,deekur-2024-physics-001,6,9,20de706e68f5f7c139681f7bbb5ad9559e51460dcb1d566b5456dece6935efda,f6aa82861c54ed99d1bc652b86f1ab7445d7626644544f5ea3e6797e7f322ef7,3588,5764,0.656,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（云南）物理高考真题/2020年高考物理试卷（新课标Ⅲ）（空白卷）.pdf,deekur-物理-2020-045,8,16,bd6f5f96fc1dadc048d6e77ea06f0719365197817fa0de0994e012f31fc5b37c,375f9a4820ec8c2e5fbb0611b78f22210cfbf8dca389d7a957744ff97abc45c3,3341,11910,0.413,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（云南）物理高考真题/2021年高考物理试卷（全国甲卷）（空白卷）.pdf,deekur-物理-2021-055,8,12,a9ab35c7f02bbf2c3569224d06511f0de953a1828dc1b9da926d8ed260d8ccbf,5ebaf9feaa59b37c2f7ef0e52e642cf4204c19c730af8ab11e1fcf6165e5a708,4061,7927,0.641,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（云南）物理高考真题/2022年高考物理试卷（全国甲卷）（空白卷）.pdf,deekur-物理-2022-072,8,13,0b38d6ee5dc799b3ee69a5b86ee0dd6e8a33c457d2b3775707b2d4e49702b747,a23283067cd4a27739939d05cf430a757a1144d748954eedc25c121f66612524,3670,9654,0.512,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（内蒙古）物理高考真题/2020年高考物理试卷（新课标Ⅱ）（空白卷）.pdf,deekur-物理-2020-044,8,16,18f22a3d1654b7af4baedd6b54a935a18dfea3c706ea7148f3f6c3755c186a91,3c15e3e05bdeb8dfb208aac8b7bc06b5d721831d53b4d04994e0fd1abdc334a5,3731,11700,0.445,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（内蒙古）物理高考真题/2021年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2021-054,9,13,878394ed4a13164c6518eb904b291ed32a5b6d008c059ed8c3b8e4b56b14c1ad,dc2ba092c10f6f26f86254c0b46ccf6271396368d9a2537b1f77c0bbb055c5c9,3789,7819,0.586,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（内蒙古）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2022-071,8,11,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,3fe6ad49efc4ca1abf4ecffbb3d16d5ba119fe0adb841ca1a9edda4a598459fc,3509,8182,0.555,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（内蒙古）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,temp-2022-物理-c98892bfcb52,8,,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,,3509,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（内蒙古）物理高考真题/2023年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2023-088,8,12,eed81522e43274c865543e3fcd8e50366db4473e5cecb9bdfd75ea96169f3d78,dada7109d894cdaf37246e949e9ce5c45b717bb7fe4d23cf0c8c322bf409f73a,3734,7942,0.601,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（内蒙古）物理高考真题/2024年高考物理试卷（全国甲卷）（空白卷）.pdf,temp-2024-物理-8218b42187f3,7,6,c2752f63198cb3e1e11048f2cc69a9535674ff4f5b3d1c6b8ed37bc36cfaca5c,31e72cf9455a2673eb3660d978f7b4ab4e057b591e61fb0ab9e53822c7b2cf16,3933,3315,0.786,likely_same_content_layout_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（北京）物理高考真题/2020年高考物理试卷（北京）（空白卷）.pdf,deekur-物理-2020-046,13,22,6af983c256a01afe839c3184d238816f2c23a8d50dedcc9022d5308107ae1f04,e0fce1091ab908a58e34f7a6c408a8c0b7f144b503e15707c5395f2da8561d00,4585,17457,0.503,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（北京）物理高考真题/2021年高考物理试卷（北京）（空白卷）.pdf,deekur-物理-2021-056,10,19,ceb74a4de16dcdd0b2c6f0c116bd0e5f85a189945254a0ceb860e805de94ef95,e6763c5b94c3fd03e08323e00b30d584c373b7bb469a8007c09197da76be741e,4683,14309,0.527,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（北京）物理高考真题/2022年高考物理试卷（北京）（空白卷）.pdf,deekur-物理-2022-073,10,13,04faa7c488b4e4e84a3565ac3acabac933eec2ef3eeefe0552993b02d3f26a39,7d821855bac31669fc38a3f833ae1184fe10aae9348c753dc889a8edc0f15a69,4578,9373,0.616,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（北京）物理高考真题/2023年高考物理试卷（北京）（空白卷）.pdf,deekur-物理-2023-090,9,11,21cf247705504d543d9d3fd63e0964f818025a3e785b615120144a02201b7a26,19c327316077735f60d20655aa8d5b4fdb70a17c65643224624e4f74cc978726,4665,8546,0.663,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（北京）物理高考真题/2024年高考物理试卷（北京）（空白卷）.pdf,deekur-2024-physics-003,8,11,8847a733082724aa7df739f1f0b6de685af98c72666e819ef3fc23c7314a21b1,7ed2267b317425f34f8ca75284d97357e68c1a6e5f2e3772fb1850e869defa12,4762,8896,0.654,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（吉林）物理高考真题/2020年高考物理试卷（新课标Ⅱ）（空白卷）.pdf,deekur-物理-2020-044,8,16,18f22a3d1654b7af4baedd6b54a935a18dfea3c706ea7148f3f6c3755c186a91,3c15e3e05bdeb8dfb208aac8b7bc06b5d721831d53b4d04994e0fd1abdc334a5,3731,11700,0.445,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（吉林）物理高考真题/2021年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2021-054,9,13,878394ed4a13164c6518eb904b291ed32a5b6d008c059ed8c3b8e4b56b14c1ad,dc2ba092c10f6f26f86254c0b46ccf6271396368d9a2537b1f77c0bbb055c5c9,3789,7819,0.586,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（吉林）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2022-071,8,11,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,3fe6ad49efc4ca1abf4ecffbb3d16d5ba119fe0adb841ca1a9edda4a598459fc,3509,8182,0.555,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（吉林）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,temp-2022-物理-c98892bfcb52,8,,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,,3509,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（四川）物理高考真题/2020年高考物理试卷（新课标Ⅲ）（空白卷）.pdf,deekur-物理-2020-045,8,16,bd6f5f96fc1dadc048d6e77ea06f0719365197817fa0de0994e012f31fc5b37c,375f9a4820ec8c2e5fbb0611b78f22210cfbf8dca389d7a957744ff97abc45c3,3341,11910,0.413,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（四川）物理高考真题/2021年高考物理试卷（全国甲卷）（空白卷）.pdf,deekur-物理-2021-055,8,12,a9ab35c7f02bbf2c3569224d06511f0de953a1828dc1b9da926d8ed260d8ccbf,5ebaf9feaa59b37c2f7ef0e52e642cf4204c19c730af8ab11e1fcf6165e5a708,4061,7927,0.641,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（四川）物理高考真题/2022年高考物理试卷（全国甲卷）（空白卷）.pdf,deekur-物理-2022-072,8,13,0b38d6ee5dc799b3ee69a5b86ee0dd6e8a33c457d2b3775707b2d4e49702b747,a23283067cd4a27739939d05cf430a757a1144d748954eedc25c121f66612524,3670,9654,0.512,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（四川）物理高考真题/2023年高考物理试卷（全国甲卷）（空白卷）.pdf,deekur-物理-2023-089,7,10,e5b4d22c8cccf4c9c0624cefb9aeef6405c1050215e620eebb2454df8ec7b6a9,97c1a275c3739adc2ffd4ce18d7c937c101ec7aa956e620c7134f9056d20bd71,3156,6492,0.610,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（四川）物理高考真题/2024年高考物理试卷（全国甲卷）（空白卷）.pdf,temp-2024-物理-8218b42187f3,7,6,c2752f63198cb3e1e11048f2cc69a9535674ff4f5b3d1c6b8ed37bc36cfaca5c,31e72cf9455a2673eb3660d978f7b4ab4e057b591e61fb0ab9e53822c7b2cf16,3933,3315,0.786,likely_same_content_layout_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（山东）物理高考真题/2020年高考物理试卷（山东）（空白卷）.pdf,deekur-物理-2020-048,11,29,c4f8ce675bd449cbb9ad55ec8124196bf459b28278f6eebb42f9e85e8d7ab58e,7ce04786268984d69bfd3b768e16cf031ed46dc2a2c9bc0453e1f665ff99a9ec,5312,20294,0.574,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（山东）物理高考真题/2021年高考物理试卷（山东）（空白卷）.pdf,deekur-物理-2021-058,12,17,7892e3f276369dec93361ad5ef8347b6ecac35a67f06e5e5a43d73bcd5e85cd4,3cf180ea076bdeafd0269e40773b2eedec99af39cd3476f188eb82c62c3277c8,5002,10230,0.605,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（山东）物理高考真题/2022年高考物理试卷（山东）（空白卷）.pdf,deekur-物理-2022-075,11,21,f6c3742672757c28604f9394b44ca397d41b51cb5a9f532bec2db8e432f66319,48f435969d5b18ca8615a8d30166a99a44902375e252678d30f7be978d5a8562,5133,11596,0.560,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（山东）物理高考真题/2022年高考物理试卷（山东）（空白卷）.pdf,temp-2022-物理-cd09317bca7d,11,,f6c3742672757c28604f9394b44ca397d41b51cb5a9f532bec2db8e432f66319,,5133,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（山东）物理高考真题/2023年高考物理试卷（山东）（空白卷）.pdf,deekur-物理-2023-092,10,15,f6aaac708d626fa4feefd29c8c370f04791c94d48e455ea664124fa3d28179a9,b85fc97df632153254422cebfdac455c91d641fa3dab5e1d4a26234915382304,4993,10051,0.600,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（山西）物理高考真题/2020年高考物理试卷（新课标Ⅰ）（空白卷）.pdf,deekur-物理-2020-043,9,15,399e2877d8d23c04100b08d2f71db3f748f49091f088438c69eacbcebf644a97,61196285b1fb8f1dea460672c5b2893219720f68ac21f0fd3c1081174af4bec5,3479,11954,0.422,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（山西）物理高考真题/2021年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2021-054,9,13,878394ed4a13164c6518eb904b291ed32a5b6d008c059ed8c3b8e4b56b14c1ad,dc2ba092c10f6f26f86254c0b46ccf6271396368d9a2537b1f77c0bbb055c5c9,3789,7819,0.586,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（山西）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2022-071,8,11,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,3fe6ad49efc4ca1abf4ecffbb3d16d5ba119fe0adb841ca1a9edda4a598459fc,3509,8182,0.555,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（山西）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,temp-2022-物理-c98892bfcb52,8,,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,,3509,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（广东）物理高考真题/2020年高考物理试卷（新课标Ⅰ）（空白卷）.pdf,deekur-物理-2020-043,9,15,399e2877d8d23c04100b08d2f71db3f748f49091f088438c69eacbcebf644a97,61196285b1fb8f1dea460672c5b2893219720f68ac21f0fd3c1081174af4bec5,3479,11954,0.422,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（广东）物理高考真题/2021年高考物理试卷（广东）（空白卷）.pdf,deekur-物理-2021-059,9,11,0da114d0db5a9a702c0622f0c79dbcbe2f2533dcb81fa5171d9149663456628d,3993b1d7b7cfcb1bfed863165573199e8a0df2608215cc93393d1cfefc1ebe2a,4111,7522,0.661,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（广东）物理高考真题/2022年高考物理试卷（广东）（空白卷）.pdf,deekur-物理-2022-076,9,12,fd3d1d0b0aa5c82602654c997f3761763d1bd89dc10337c3a7ee1b493440eb3b,7185547efb0774133149035aa1296fbad78317ed3b7533771f5e7295aa0252df,4642,8307,0.683,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（广东）物理高考真题/2022年高考物理试卷（广东）（空白卷）.pdf,temp-2022-物理-7d09a97480a6,9,,fd3d1d0b0aa5c82602654c997f3761763d1bd89dc10337c3a7ee1b493440eb3b,,4642,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（广东）物理高考真题/2023年高考物理试卷（广东）（空白卷）.pdf,deekur-物理-2023-093,8,10,fb8255a56f6ac8808bccf01fb860b475d65f262867cf9adf4510c32ca89e71c5,218379727d9da78caf5f8b5005c901be7a4b9baa5b7c5e13c113d654a1b8b6e1,3891,6715,0.673,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（广西）物理高考真题/2020年高考物理试卷（新课标Ⅲ）（空白卷）.pdf,deekur-物理-2020-045,8,16,bd6f5f96fc1dadc048d6e77ea06f0719365197817fa0de0994e012f31fc5b37c,375f9a4820ec8c2e5fbb0611b78f22210cfbf8dca389d7a957744ff97abc45c3,3341,11910,0.413,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（广西）物理高考真题/2021年高考物理试卷（全国甲卷）（空白卷）.pdf,deekur-物理-2021-055,8,12,a9ab35c7f02bbf2c3569224d06511f0de953a1828dc1b9da926d8ed260d8ccbf,5ebaf9feaa59b37c2f7ef0e52e642cf4204c19c730af8ab11e1fcf6165e5a708,4061,7927,0.641,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（广西）物理高考真题/2022年高考物理试卷（全国甲卷）（空白卷）.pdf,deekur-物理-2022-072,8,13,0b38d6ee5dc799b3ee69a5b86ee0dd6e8a33c457d2b3775707b2d4e49702b747,a23283067cd4a27739939d05cf430a757a1144d748954eedc25c121f66612524,3670,9654,0.512,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（广西）物理高考真题/2023年高考物理试卷（全国甲卷）（空白卷）.pdf,deekur-物理-2023-089,7,10,e5b4d22c8cccf4c9c0624cefb9aeef6405c1050215e620eebb2454df8ec7b6a9,97c1a275c3739adc2ffd4ce18d7c937c101ec7aa956e620c7134f9056d20bd71,3156,6492,0.610,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（新疆）物理高考真题/2020年高考物理试卷（新课标Ⅱ）（空白卷）.pdf,deekur-物理-2020-044,8,16,18f22a3d1654b7af4baedd6b54a935a18dfea3c706ea7148f3f6c3755c186a91,3c15e3e05bdeb8dfb208aac8b7bc06b5d721831d53b4d04994e0fd1abdc334a5,3731,11700,0.445,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（新疆）物理高考真题/2021年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2021-054,9,13,878394ed4a13164c6518eb904b291ed32a5b6d008c059ed8c3b8e4b56b14c1ad,dc2ba092c10f6f26f86254c0b46ccf6271396368d9a2537b1f77c0bbb055c5c9,3789,7819,0.586,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（新疆）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2022-071,8,11,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,3fe6ad49efc4ca1abf4ecffbb3d16d5ba119fe0adb841ca1a9edda4a598459fc,3509,8182,0.555,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（新疆）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,temp-2022-物理-c98892bfcb52,8,,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,,3509,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（新疆）物理高考真题/2023年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2023-088,8,12,eed81522e43274c865543e3fcd8e50366db4473e5cecb9bdfd75ea96169f3d78,dada7109d894cdaf37246e949e9ce5c45b717bb7fe4d23cf0c8c322bf409f73a,3734,7942,0.601,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（江苏）物理高考真题/2020年高考物理试卷（江苏）（空白卷）.pdf,deekur-物理-2020-049,8,19,bd904ec1c3956e8fdccb1a8b340975d4ab98a85b6db049c671b4a1b9fd36a7b4,cc28f008719793e8a770bdd34960fc05d40ff8f6bbeb863b20ced8354ab4da37,4011,11995,0.449,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（江苏）物理高考真题/2021年高考物理试卷（江苏）（空白卷）.pdf,deekur-物理-2021-060,9,12,85ca8352978d3494a46bc4b2d3397b6938447e8cc6bdcaac0161786faf429bc4,0482bafdc266abca33830781d540eb0c7a342a3a2ea8cb839bbda0c8d9097c85,2931,5756,0.614,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（江苏）物理高考真题/2022年高考物理试卷（江苏）（空白卷）.pdf,deekur-物理-2022-077,8,10,7f254d3abb2bcf08361c51ebf9bb5f094e304b1c8c993d48c722e7eda3479fb6,5e168ccf086c40c95e1a9a4566d698bfac75eef877cb736a7f0b15f35384efef,3145,7068,0.569,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（江苏）物理高考真题/2023年高考物理试卷（江苏）（空白卷）.pdf,deekur-物理-2023-095,8,9,236b01ce81b8821e3802d0f24d3822bba2a11363af480dca7b548e8e928293a0,a34a3a86ef4a7f61c7a1c3f4e206207617fb68a94faf67a752c1001c57bc173a,3044,5607,0.661,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（江苏）物理高考真题/2024年高考物理试卷（江苏）（回忆版）（空白卷）缺第8题、第16题.pdf,deekur-2024-physics-010,5,8,fc12b2578bcc672ac12ce11bc886ed8ea18b83a94ff003e59f3a896525eb917f,c361a9b9fe794fbb4ef0bb14155d52045789a35ff074d26ab842f99b7fd7387c,1809,5365,0.361,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（江苏）物理高考真题/2024年高考物理试卷（江苏）（回忆版）（空白卷）缺第8题、第16题.pdf,temp-2024-物理-bb43733b461e,5,4,fc12b2578bcc672ac12ce11bc886ed8ea18b83a94ff003e59f3a896525eb917f,5cf8f479582b6e23d6264cc4e8c685e6b89dc9c109156ce78f52cc8656ad7429,1809,1923,0.682,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（江西）物理高考真题/2020年高考物理试卷（新课标Ⅰ）（空白卷）.pdf,deekur-物理-2020-043,9,15,399e2877d8d23c04100b08d2f71db3f748f49091f088438c69eacbcebf644a97,61196285b1fb8f1dea460672c5b2893219720f68ac21f0fd3c1081174af4bec5,3479,11954,0.422,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（江西）物理高考真题/2021年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2021-054,9,13,878394ed4a13164c6518eb904b291ed32a5b6d008c059ed8c3b8e4b56b14c1ad,dc2ba092c10f6f26f86254c0b46ccf6271396368d9a2537b1f77c0bbb055c5c9,3789,7819,0.586,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（江西）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2022-071,8,11,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,3fe6ad49efc4ca1abf4ecffbb3d16d5ba119fe0adb841ca1a9edda4a598459fc,3509,8182,0.555,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（江西）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,temp-2022-物理-c98892bfcb52,8,,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,,3509,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（江西）物理高考真题/2023年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2023-088,8,12,eed81522e43274c865543e3fcd8e50366db4473e5cecb9bdfd75ea96169f3d78,dada7109d894cdaf37246e949e9ce5c45b717bb7fe4d23cf0c8c322bf409f73a,3734,7942,0.601,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（河北）物理高考真题/2020年高考物理试卷（新课标Ⅰ）（空白卷）.pdf,deekur-物理-2020-043,9,15,399e2877d8d23c04100b08d2f71db3f748f49091f088438c69eacbcebf644a97,61196285b1fb8f1dea460672c5b2893219720f68ac21f0fd3c1081174af4bec5,3479,11954,0.422,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（河北）物理高考真题/2021年高考物理试卷（河北）（空白卷）.pdf,deekur-物理-2021-061,10,17,9bb1b650dfc45f854824076633379a0211659b29e2de78c6e8d3dfa1958b63b4,c75c103b9ee0390143a7b9c4137211eaf7a81f9f5f4a57ed1992d6187c15b2ca,4806,9464,0.614,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（河北）物理高考真题/2022年高考物理试卷（河北）（空白卷）.pdf,deekur-物理-2022-078,12,16,7b406393093bffc38c4183528c11c1416eae73c81ea29affa2eecdc467b6b451,57d5b938a937bfb3ca91ce409bc6b6108f7c548e7ee17dea25ccb35e07ed7e83,4823,12019,0.528,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（河北）物理高考真题/2023年高考物理试卷（河北）（空白卷）.pdf,deekur-物理-2023-096,5,8,f96415851cde109d3065628172ca0f333ac7ac1cd51c860f7026ae985049ecbd,59feecbedc48bbd77529019f86e819493d2ef64075d52c517674172d1e842758,2404,4272,0.549,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（河南）物理高考真题/2020年高考物理试卷（新课标Ⅰ）（空白卷）.pdf,deekur-物理-2020-043,9,15,399e2877d8d23c04100b08d2f71db3f748f49091f088438c69eacbcebf644a97,61196285b1fb8f1dea460672c5b2893219720f68ac21f0fd3c1081174af4bec5,3479,11954,0.422,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（河南）物理高考真题/2021年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2021-054,9,13,878394ed4a13164c6518eb904b291ed32a5b6d008c059ed8c3b8e4b56b14c1ad,dc2ba092c10f6f26f86254c0b46ccf6271396368d9a2537b1f77c0bbb055c5c9,3789,7819,0.586,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（河南）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2022-071,8,11,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,3fe6ad49efc4ca1abf4ecffbb3d16d5ba119fe0adb841ca1a9edda4a598459fc,3509,8182,0.555,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（河南）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,temp-2022-物理-c98892bfcb52,8,,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,,3509,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（河南）物理高考真题/2023年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2023-088,8,12,eed81522e43274c865543e3fcd8e50366db4473e5cecb9bdfd75ea96169f3d78,dada7109d894cdaf37246e949e9ce5c45b717bb7fe4d23cf0c8c322bf409f73a,3734,7942,0.601,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（浙江）物理高考真题/2020年高考物理试卷（浙江）（1月）（空白卷）.pdf,deekur-物理-2020-050,11,15,ffcb69c60d9025dcc40dc6d63ea9719c28d399137a1d80bbc8b36b972e42777a,3c913b4d021f04605e52b28a4f6b217a7b2c7ae19035686b3ef0aa3bc24a9908,4401,10407,0.535,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（浙江）物理高考真题/2020年高考物理试卷（浙江）（7月）（空白卷）.pdf,deekur-物理-2020-051,11,25,9ec41ee6145ee49432b56d5704fb3d2246269c8028d495e83bac7f0c7e288df8,73d8f0e8539e461335c72f97eb9c723d5724df3d74f92bfcd3a12000b608aa43,4965,16418,0.540,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（浙江）物理高考真题/2021年高考物理试卷（浙江）（1月）（空白卷）.pdf,deekur-物理-2021-062,12,16,5b7f61483681c178dcaa23bdea605e0cca2c408a848824c03228385b21664e69,14abe878693f5eaa2c140f695caaa266d2ffc60b21460cb67b000172c8af9c8f,5247,11282,0.594,content_or_page_difference,no,,
